"dist" "gap" "cnt" "max" "mean"
"orthoMCL3356" 0 0 2 2 0.027027027027027
"orthoMCL3357" 0 0 1 3 0.027027027027027
"orthoMCL3358" 0 0 1 3 0.027027027027027
"orthoMCL3359" 3.46410161513775 2 2 2 0.027027027027027
"orthoMCL3360" 4.47213595499958 4 2 2 0.027027027027027
"orthoMCL3361" 0 0 1 3 0.027027027027027
"orthoMCL3362" 3.46410161513775 2 2 2 0.027027027027027
"orthoMCL3363" 0 0 1 3 0.027027027027027
"orthoMCL3364" 0 0 1 3 0.027027027027027
"orthoMCL3365" 3.46410161513775 4 2 2 0.027027027027027
"orthoMCL3366" 0 0 1 3 0.027027027027027
"orthoMCL3367" 0 0 1 3 0.027027027027027
"orthoMCL3368" 0 0 1 3 0.027027027027027
"orthoMCL3369" 0 0 2 2 0.027027027027027
"orthoMCL3370" 0 0 2 2 0.027027027027027
"orthoMCL3371" 6.32455532033676 18 2 2 0.027027027027027
"orthoMCL3372" 0 0 2 2 0.027027027027027
"orthoMCL3373" 8.48528137423857 34 2 2 0.027027027027027
"orthoMCL3374" 0 0 1 3 0.027027027027027
"orthoMCL3375" 0 0 2 2 0.027027027027027
"orthoMCL3376" 0 0 1 3 0.027027027027027
"orthoMCL3377" 0 0 2 2 0.027027027027027
"orthoMCL3378" 0 0 1 3 0.027027027027027
"orthoMCL3379" 0 0 2 2 0.027027027027027
"orthoMCL3380" 0 0 2 2 0.027027027027027
"orthoMCL3381" 4.47213595499958 10 2 2 0.027027027027027
"orthoMCL3382" 0 0 1 3 0.027027027027027
"orthoMCL3383" 5.65685424949238 27 2 2 0.027027027027027
"orthoMCL3384" 0 0 1 3 0.027027027027027
"orthoMCL3385" 2 1 2 2 0.027027027027027
"orthoMCL3386" 0 0 1 3 0.027027027027027
"orthoMCL3387" 0 0 1 3 0.027027027027027
"orthoMCL3388" 0 0 1 3 0.027027027027027
"orthoMCL3389" 0 0 1 3 0.027027027027027
"orthoMCL3390" 0 0 1 3 0.027027027027027
"orthoMCL3391" 0 0 1 3 0.027027027027027
"orthoMCL3392" 0 0 1 3 0.027027027027027
"orthoMCL3393" 0 0 1 3 0.027027027027027
"orthoMCL3394" 0 0 1 3 0.027027027027027
"orthoMCL3395" 0 0 1 3 0.027027027027027
"orthoMCL3396" 0 0 1 3 0.027027027027027
"orthoMCL3397" 0 0 1 3 0.027027027027027
"orthoMCL3398" 0 0 1 3 0.027027027027027
"orthoMCL3399" 0 0 1 3 0.027027027027027
"orthoMCL3400" 0 0 1 3 0.027027027027027
"orthoMCL3401" 0 0 1 3 0.027027027027027
"orthoMCL3402" 0 0 1 3 0.027027027027027
"orthoMCL3403" 0 0 1 3 0.027027027027027
"orthoMCL3404" 0 0 1 3 0.027027027027027
"orthoMCL3405" 0 0 1 3 0.027027027027027
"orthoMCL3406" 0 0 1 3 0.027027027027027
"orthoMCL3407" 0 0 1 3 0.027027027027027
"orthoMCL3408" 0 0 1 3 0.027027027027027
"orthoMCL3409" 16.3923048454133 47 3 1 0.027027027027027
"orthoMCL3410" 8 3 3 1 0.027027027027027
"orthoMCL3411" 4 0 3 1 0.027027027027027
"orthoMCL3412" 14.422205101856 6 3 1 0.027027027027027
"orthoMCL3413" 5.65685424949238 1 3 1 0.027027027027027
"orthoMCL3414" 22.0072176155258 48 3 1 0.027027027027027
"orthoMCL3415" 5.65685424949238 1 3 1 0.027027027027027
"orthoMCL3416" 5.65685424949238 1 3 1 0.027027027027027
"orthoMCL3417" 8 4 3 1 0.027027027027027
"orthoMCL3418" 21.2911848674325 58 3 1 0.027027027027027
"orthoMCL3419" 12 29 3 1 0.027027027027027
"orthoMCL3420" 6.92820323027551 2 3 1 0.027027027027027
"orthoMCL3421" 15.7886569354745 41 3 1 0.027027027027027
"orthoMCL3422" 5.65685424949238 1 3 1 0.027027027027027
"orthoMCL3423" 8.29252873988395 1 3 1 0.027027027027027
"orthoMCL3424" 5.65685424949238 0 3 1 0.027027027027027
"orthoMCL3425" 13.2664991614216 19 3 1 0.027027027027027
"orthoMCL3426" 4 0 3 1 0.027027027027027
"orthoMCL3427" 18.8284271247462 31 3 1 0.027027027027027
"orthoMCL3428" 16.0043650212767 8 3 1 0.027027027027027
"orthoMCL3429" 13.3842608598049 12 3 1 0.027027027027027
"orthoMCL3430" 4 0 3 1 0.027027027027027
"orthoMCL3431" 6.92820323027551 1 3 1 0.027027027027027
"orthoMCL3432" 21.6626191162341 41 3 1 0.027027027027027
"orthoMCL3433" 4 0 3 1 0.027027027027027
"orthoMCL3434" 8 3 3 1 0.027027027027027
"orthoMCL3435" 8.94427190999916 1 3 1 0.027027027027027
"orthoMCL3436" 10.7646646948835 8 3 1 0.027027027027027
"orthoMCL3437" 4 0 3 1 0.027027027027027
"orthoMCL3438" 11.9362375701373 5 3 1 0.027027027027027
"orthoMCL3439" 6.92820323027551 4 3 1 0.027027027027027
"orthoMCL3440" 9.79795897113271 3 3 1 0.027027027027027
"orthoMCL3441" 11.3137084989848 20 3 1 0.027027027027027
"orthoMCL3442" 4 0 3 1 0.027027027027027
"orthoMCL3443" 8 3 3 1 0.027027027027027
"orthoMCL3444" 4 0 3 1 0.027027027027027
"orthoMCL3445" 4 0 3 1 0.027027027027027
"orthoMCL3446" 17.0255544261241 11 3 1 0.027027027027027
"orthoMCL3447" 18.6449461779812 5 3 1 0.027027027027027
"orthoMCL3448" 8 3 3 1 0.027027027027027
"orthoMCL3449" 8.94427190999916 4 3 1 0.027027027027027
"orthoMCL3450" 4 0 3 1 0.027027027027027
"orthoMCL3451" 6.92820323027551 1 3 1 0.027027027027027
"orthoMCL3452" 4 0 3 1 0.027027027027027
"orthoMCL3453" 18.3792162731256 8 3 1 0.027027027027027
"orthoMCL3454" 2 3 2 2 0.027027027027027
"orthoMCL3455" 17.2527585506123 6 3 1 0.027027027027027
"orthoMCL3456" 8 3 3 1 0.027027027027027
"orthoMCL3457" 8.29252873988395 1 3 1 0.027027027027027
"orthoMCL3458" 23.8922123685922 38 3 1 0.027027027027027
"orthoMCL3459" 13.856406460551 10 3 1 0.027027027027027
"orthoMCL3460" 15.7886569354745 16 3 1 0.027027027027027
"orthoMCL3461" 4 0 3 1 0.027027027027027
"orthoMCL3462" 21.6626191162341 44 3 1 0.027027027027027
"orthoMCL3463" 14.422205101856 24 3 1 0.027027027027027
"orthoMCL3464" 5.65685424949238 1 3 1 0.027027027027027
"orthoMCL3465" 8.94427190999916 6 3 1 0.027027027027027
"orthoMCL3466" 5.65685424949238 6 3 1 0.027027027027027
"orthoMCL3467" 16.4924225024706 45 3 1 0.027027027027027
"orthoMCL3468" 8.94427190999916 5 3 1 0.027027027027027
"orthoMCL3469" 8 2 3 1 0.027027027027027
"orthoMCL3470" 8.94427190999916 1 3 1 0.027027027027027
"orthoMCL3471" 11.7274066103125 16 3 1 0.027027027027027
"orthoMCL3472" 0 0 2 2 0.027027027027027
"orthoMCL3473" 6.92820323027551 0 3 1 0.027027027027027
"orthoMCL3474" 12.6263860958789 24 3 1 0.027027027027027
"orthoMCL3475" 11.7726990347453 5 3 1 0.027027027027027
"orthoMCL3476" 10.5830052442584 12 3 1 0.027027027027027
"orthoMCL3477" 5.65685424949238 6 3 1 0.027027027027027
"orthoMCL3478" 6.92820323027551 1 3 1 0.027027027027027
"orthoMCL3479" 12.6491106406735 2 3 1 0.027027027027027
"orthoMCL3480" 17.5322290662772 9 3 1 0.027027027027027
"orthoMCL3481" 12 8 3 1 0.027027027027027
"orthoMCL3482" 13.6568542494924 19 3 1 0.027027027027027
"orthoMCL3483" 8.29252873988395 0 3 1 0.027027027027027
"orthoMCL3484" 14.8098366945753 13 3 1 0.027027027027027
"orthoMCL3485" 15.2235348059031 14 3 1 0.027027027027027
"orthoMCL3486" 14.3630811007041 18 3 1 0.027027027027027
"orthoMCL3487" 8 2 3 1 0.027027027027027
"orthoMCL3488" 8.29252873988395 3 3 1 0.027027027027027
"orthoMCL3489" 11.3137084989848 13 3 1 0.027027027027027
"orthoMCL3490" 10.4721359549996 4 3 1 0.027027027027027
"orthoMCL3491" 8 2 3 1 0.027027027027027
"orthoMCL3492" 8 2 3 1 0.027027027027027
"orthoMCL3493" 12 19 3 1 0.027027027027027
"orthoMCL3494" 17.2399451285696 8 3 1 0.027027027027027
"orthoMCL3495" 5.65685424949238 1 3 1 0.027027027027027
"orthoMCL3496" 4 0 3 1 0.027027027027027
"orthoMCL3497" 4 0 3 1 0.027027027027027
"orthoMCL3498" 23.5453980694907 41 3 1 0.027027027027027
"orthoMCL3499" 17.795056671842 21 3 1 0.027027027027027
"orthoMCL3500" 18.0391485086066 19 3 1 0.027027027027027
"orthoMCL3501" 5.65685424949238 1 3 1 0.027027027027027
"orthoMCL3502" 5.65685424949238 0 3 1 0.027027027027027
"orthoMCL3503" 10.5830052442584 15 3 1 0.027027027027027
"orthoMCL3504" 18.3303027798234 17 3 1 0.027027027027027
"orthoMCL3505" 13.6545837228333 4 3 1 0.027027027027027
"orthoMCL3506" 6.92820323027551 1 3 1 0.027027027027027
"orthoMCL3507" 17.5816064523324 19 3 1 0.027027027027027
"orthoMCL3508" 5.65685424949238 0 3 1 0.027027027027027
"orthoMCL3509" 6.92820323027551 1 3 1 0.027027027027027
"orthoMCL3510" 21.9089023002066 66 3 1 0.027027027027027
"orthoMCL3511" 5.65685424949238 0 3 1 0.027027027027027
"orthoMCL3512" 6.92820323027551 0 3 1 0.027027027027027
"orthoMCL3513" 5.65685424949238 1 3 1 0.027027027027027
"orthoMCL3514" 9.65685424949238 3 3 1 0.027027027027027
"orthoMCL3515" 5.65685424949238 0 3 1 0.027027027027027
"orthoMCL3516" 5.65685424949238 1 3 1 0.027027027027027
"orthoMCL3517" 14.142135623731 3 3 1 0.027027027027027
"orthoMCL3518" 5.65685424949238 1 3 1 0.027027027027027
"orthoMCL3519" 14.142135623731 9 3 1 0.027027027027027
"orthoMCL3520" 5.65685424949238 1 3 1 0.027027027027027
"orthoMCL3521" 5.65685424949238 1 3 1 0.027027027027027
"orthoMCL3522" 5.65685424949238 1 3 1 0.027027027027027
"orthoMCL3523" 5.65685424949238 1 3 1 0.027027027027027
"orthoMCL3524" 5.65685424949238 1 3 1 0.027027027027027
"orthoMCL3525" 5.65685424949238 1 3 1 0.027027027027027
"orthoMCL3526" 5.65685424949238 1 3 1 0.027027027027027
"orthoMCL3527" 5.65685424949238 0 3 1 0.027027027027027
"orthoMCL3528" 5.65685424949238 1 3 1 0.027027027027027
"orthoMCL3529" 5.65685424949238 1 3 1 0.027027027027027
"orthoMCL3530" 5.65685424949238 1 3 1 0.027027027027027
"orthoMCL3531" 5.65685424949238 1 3 1 0.027027027027027
"orthoMCL3532" 5.65685424949238 1 3 1 0.027027027027027
"orthoMCL3533" 5.65685424949238 1 3 1 0.027027027027027
"orthoMCL3534" 5.65685424949238 1 3 1 0.027027027027027
"orthoMCL3535" 5.65685424949238 1 3 1 0.027027027027027
"orthoMCL3536" 5.65685424949238 0 3 1 0.027027027027027
"orthoMCL3537" 5.65685424949238 1 3 1 0.027027027027027
"orthoMCL3538" 5.65685424949238 1 3 1 0.027027027027027
"orthoMCL3539" 8.29252873988395 1 3 1 0.027027027027027
"orthoMCL3540" 5.65685424949238 1 3 1 0.027027027027027
"orthoMCL3541" 9.7566303550217 4 3 1 0.027027027027027
"orthoMCL3542" 5.65685424949238 1 3 1 0.027027027027027
"orthoMCL3543" 5.65685424949238 1 3 1 0.027027027027027
"orthoMCL3544" 5.65685424949238 1 3 1 0.027027027027027
"orthoMCL3545" 5.65685424949238 1 3 1 0.027027027027027
"orthoMCL3546" 5.65685424949238 0 3 1 0.027027027027027
"orthoMCL3547" 4 0 3 1 0.027027027027027
"orthoMCL3548" 5.65685424949238 1 3 1 0.027027027027027
"orthoMCL3549" 5.65685424949238 1 3 1 0.027027027027027
"orthoMCL3550" 5.65685424949238 0 3 1 0.027027027027027
"orthoMCL3551" 5.65685424949238 1 3 1 0.027027027027027
"orthoMCL3552" 11.3137084989848 4 3 1 0.027027027027027
"orthoMCL3553" 9.7566303550217 2 3 1 0.027027027027027
"orthoMCL3554" 5.65685424949238 1 3 1 0.027027027027027
"orthoMCL3555" 5.65685424949238 1 3 1 0.027027027027027
"orthoMCL3556" 5.65685424949238 1 3 1 0.027027027027027
"orthoMCL3557" 5.65685424949238 1 3 1 0.027027027027027
"orthoMCL3558" 19.8560487289092 22 3 1 0.027027027027027
"orthoMCL3559" 5.65685424949238 1 3 1 0.027027027027027
"orthoMCL3560" 6.92820323027551 0 3 1 0.027027027027027
"orthoMCL3561" 5.65685424949238 1 3 1 0.027027027027027
"orthoMCL3562" 5.65685424949238 1 3 1 0.027027027027027
"orthoMCL3563" 5.65685424949238 1 3 1 0.027027027027027
"orthoMCL3564" 5.65685424949238 1 3 1 0.027027027027027
"orthoMCL3565" 5.65685424949238 1 3 1 0.027027027027027
"orthoMCL3566" 6.92820323027551 2 3 1 0.027027027027027
"orthoMCL3567" 5.65685424949238 1 3 1 0.027027027027027
"orthoMCL3568" 5.65685424949238 1 3 1 0.027027027027027
"orthoMCL3569" 5.65685424949238 1 3 1 0.027027027027027
"orthoMCL3570" 5.65685424949238 1 3 1 0.027027027027027
"orthoMCL3571" 5.65685424949238 1 3 1 0.027027027027027
"orthoMCL3572" 13.5930918196297 6 3 1 0.027027027027027
"orthoMCL3573" 5.65685424949238 1 3 1 0.027027027027027
"orthoMCL3574" 5.65685424949238 1 3 1 0.027027027027027
"orthoMCL3575" 5.65685424949238 0 3 1 0.027027027027027
"orthoMCL3576" 14.142135623731 6 3 1 0.027027027027027
"orthoMCL3577" 9.7566303550217 3 3 1 0.027027027027027
"orthoMCL3578" 5.65685424949238 1 3 1 0.027027027027027
"orthoMCL3579" 5.65685424949238 1 3 1 0.027027027027027
"orthoMCL3580" 0 0 2 2 0.027027027027027
"orthoMCL3581" 6.92820323027551 3 3 1 0.027027027027027
"orthoMCL3582" 5.65685424949238 1 3 1 0.027027027027027
"orthoMCL3583" 5.65685424949238 1 3 1 0.027027027027027
"orthoMCL3584" 5.65685424949238 1 3 1 0.027027027027027
"orthoMCL3585" 5.65685424949238 0 3 1 0.027027027027027
"orthoMCL3586" 9.7566303550217 3 3 1 0.027027027027027
"orthoMCL3587" 5.65685424949238 1 3 1 0.027027027027027
"orthoMCL3588" 5.65685424949238 1 3 1 0.027027027027027
"orthoMCL3589" 11.9362375701373 4 3 1 0.027027027027027
"orthoMCL3590" 9.7566303550217 2 3 1 0.027027027027027
"orthoMCL3591" 5.65685424949238 1 3 1 0.027027027027027
"orthoMCL3592" 5.65685424949238 0 3 1 0.027027027027027
"orthoMCL3593" 5.65685424949238 1 3 1 0.027027027027027
"orthoMCL3594" 5.65685424949238 0 3 1 0.027027027027027
"orthoMCL3595" 20.3960780543711 57 3 1 0.027027027027027
"orthoMCL3596" 5.65685424949238 0 3 1 0.027027027027027
"orthoMCL3597" 5.65685424949238 0 3 1 0.027027027027027
"orthoMCL3598" 5.65685424949238 0 3 1 0.027027027027027
"orthoMCL3599" 5.65685424949238 0 3 1 0.027027027027027
"orthoMCL3600" 13.856406460551 32 3 1 0.027027027027027
"orthoMCL3601" 5.65685424949238 0 3 1 0.027027027027027
"orthoMCL3602" 5.65685424949238 0 3 1 0.027027027027027
"orthoMCL3603" 5.65685424949238 0 3 1 0.027027027027027
"orthoMCL3604" 5.65685424949238 0 3 1 0.027027027027027
"orthoMCL3605" 11.3137084989848 6 3 1 0.027027027027027
"orthoMCL3606" 5.65685424949238 0 3 1 0.027027027027027
"orthoMCL3607" 5.65685424949238 0 3 1 0.027027027027027
"orthoMCL3608" 5.65685424949238 0 3 1 0.027027027027027
"orthoMCL3609" 5.65685424949238 0 3 1 0.027027027027027
"orthoMCL3610" 5.65685424949238 0 3 1 0.027027027027027
"orthoMCL3611" 5.65685424949238 0 3 1 0.027027027027027
"orthoMCL3612" 5.65685424949238 0 3 1 0.027027027027027
"orthoMCL3613" 5.65685424949238 0 3 1 0.027027027027027
"orthoMCL3614" 5.65685424949238 0 3 1 0.027027027027027
"orthoMCL3615" 5.65685424949238 0 3 1 0.027027027027027
"orthoMCL3616" 5.65685424949238 0 3 1 0.027027027027027
"orthoMCL3617" 5.65685424949238 0 3 1 0.027027027027027
"orthoMCL3618" 8.94427190999916 2 3 1 0.027027027027027
"orthoMCL3619" 5.65685424949238 0 3 1 0.027027027027027
"orthoMCL3620" 5.65685424949238 0 3 1 0.027027027027027
"orthoMCL3621" 20.7846096908265 54 3 1 0.027027027027027
"orthoMCL3622" 9.7566303550217 1 3 1 0.027027027027027
"orthoMCL3623" 15.9814095698291 10 3 1 0.027027027027027
"orthoMCL3624" 12.7556042372669 5 3 1 0.027027027027027
"orthoMCL3625" 5.65685424949238 1 3 1 0.027027027027027
"orthoMCL3626" 19.9656725448195 13 3 1 0.027027027027027
"orthoMCL3627" 12.592065701875 7 3 1 0.027027027027027
"orthoMCL3628" 4 0 3 1 0.027027027027027
"orthoMCL3629" 4 0 3 1 0.027027027027027
"orthoMCL3630" 9.46410161513775 1 3 1 0.027027027027027
"orthoMCL3631" 8.29252873988395 2 3 1 0.027027027027027
"orthoMCL3632" 8.29252873988395 2 3 1 0.027027027027027
"orthoMCL3633" 16.1904821076955 7 3 1 0.027027027027027
"orthoMCL3634" 10.5830052442584 3 3 1 0.027027027027027
"orthoMCL3635" 29.2449520255709 69 3 1 0.027027027027027
"orthoMCL3636" 8.94427190999916 12 3 1 0.027027027027027
"orthoMCL3637" 16.0043650212767 12 3 1 0.027027027027027
"orthoMCL3638" 4 0 3 1 0.027027027027027
"orthoMCL3639" 27.9734088755889 78 3 1 0.027027027027027
"orthoMCL3640" 21.8625310466735 37 3 1 0.027027027027027
"orthoMCL3641" 14.4124584867593 6 3 1 0.027027027027027
"orthoMCL3642" 18.3303027798234 17 3 1 0.027027027027027
"orthoMCL3643" 6.92820323027551 2 3 1 0.027027027027027
"orthoMCL3644" 6.92820323027551 2 3 1 0.027027027027027
"orthoMCL3645" 8 0 3 1 0.027027027027027
"orthoMCL3646" 9.79795897113271 8 3 1 0.027027027027027
"orthoMCL3647" 5.65685424949238 1 3 1 0.027027027027027
"orthoMCL3648" 12 11 3 1 0.027027027027027
"orthoMCL3649" 10.8284271247462 2 3 1 0.027027027027027
"orthoMCL3650" 12.6263860958789 6 3 1 0.027027027027027
"orthoMCL3651" 14.422205101856 6 3 1 0.027027027027027
"orthoMCL3652" 4 0 3 1 0.027027027027027
"orthoMCL3653" 28.3840044343411 64 3 1 0.027027027027027
"orthoMCL3654" 4 0 3 1 0.027027027027027
"orthoMCL3655" 11.3711154405659 6 3 1 0.027027027027027
"orthoMCL3656" 4 0 3 1 0.027027027027027
"orthoMCL3657" 14.422205101856 35 3 1 0.027027027027027
"orthoMCL3658" 13.856406460551 17 3 1 0.027027027027027
"orthoMCL3659" 20.1955942406116 35 3 1 0.027027027027027
"orthoMCL3660" 10.9282032302755 17 3 1 0.027027027027027
"orthoMCL3661" 14.422205101856 25 3 1 0.027027027027027
"orthoMCL3662" 12 9 3 1 0.027027027027027
"orthoMCL3663" 8 0 3 1 0.027027027027027
"orthoMCL3664" 13.2664991614216 13 3 1 0.027027027027027
"orthoMCL3665" 18.3303027798234 37 3 1 0.027027027027027
"orthoMCL3666" 9.79795897113271 7 3 1 0.027027027027027
"orthoMCL3667" 19.1463058776899 26 3 1 0.027027027027027
"orthoMCL3668" 8 1 3 1 0.027027027027027
"orthoMCL3669" 6.82842712474619 3 3 1 0.027027027027027
"orthoMCL3670" 13.2664991614216 17 3 1 0.027027027027027
"orthoMCL3671" 9.79795897113271 8 3 1 0.027027027027027
"orthoMCL3672" 4 0 3 1 0.027027027027027
"orthoMCL3673" 5.65685424949238 1 3 1 0.027027027027027
"orthoMCL3674" 4 0 3 1 0.027027027027027
"orthoMCL3675" 4 0 3 1 0.027027027027027
"orthoMCL3676" 12.9442719099992 4 3 1 0.027027027027027
"orthoMCL3677" 8 0 3 1 0.027027027027027
"orthoMCL3678" 5.65685424949238 1 3 1 0.027027027027027
"orthoMCL3679" 12.6491106406735 12 3 1 0.027027027027027
"orthoMCL3680" 10.5830052442584 7 3 1 0.027027027027027
"orthoMCL3681" 9.7566303550217 24 3 1 0.027027027027027
"orthoMCL3682" 6.82842712474619 0 3 1 0.027027027027027
"orthoMCL3683" 21.1535305543922 27 3 1 0.027027027027027
"orthoMCL3684" 6.82842712474619 0 3 1 0.027027027027027
"orthoMCL3685" 4 0 3 1 0.027027027027027
"orthoMCL3686" 8.94427190999916 3 3 1 0.027027027027027
"orthoMCL3687" 8.94427190999916 3 3 1 0.027027027027027
"orthoMCL3688" 8.94427190999916 3 3 1 0.027027027027027
"orthoMCL3689" 14.6626180626951 24 3 1 0.027027027027027
"orthoMCL3690" 12.9442719099992 9 3 1 0.027027027027027
"orthoMCL3691" 16.4924225024706 41 3 1 0.027027027027027
"orthoMCL3692" 20.1818995022191 29 3 1 0.027027027027027
"orthoMCL3693" 4 0 3 1 0.027027027027027
"orthoMCL3694" 4 0 3 1 0.027027027027027
"orthoMCL3695" 4 0 3 1 0.027027027027027
"orthoMCL3696" 4 0 3 1 0.027027027027027
"orthoMCL3697" 21.4355957741627 28 3 1 0.027027027027027
"orthoMCL3698" 9.79795897113271 3 3 1 0.027027027027027
"orthoMCL3699" 8.29252873988395 1 3 1 0.027027027027027
"orthoMCL3700" 6.92820323027551 1 3 1 0.027027027027027
"orthoMCL3701" 6.92820323027551 0 3 1 0.027027027027027
"orthoMCL3702" 4 0 3 1 0.027027027027027
"orthoMCL3703" 6.92820323027551 0 3 1 0.027027027027027
"orthoMCL3704" 6.92820323027551 0 3 1 0.027027027027027
"orthoMCL3705" 6.92820323027551 0 3 1 0.027027027027027
"orthoMCL3706" 6.92820323027551 0 3 1 0.027027027027027
"orthoMCL3707" 8.29252873988395 1 3 1 0.027027027027027
"orthoMCL3708" 8.29252873988395 1 3 1 0.027027027027027
"orthoMCL3709" 8.29252873988395 1 3 1 0.027027027027027
"orthoMCL3710" 8.29252873988395 1 3 1 0.027027027027027
"orthoMCL3711" 5.65685424949238 2 3 1 0.027027027027027
"orthoMCL3712" 5.65685424949238 2 3 1 0.027027027027027
"orthoMCL3713" 8.48528137423857 3 3 1 0.027027027027027
"orthoMCL3714" 14.422205101856 14 3 1 0.027027027027027
"orthoMCL3715" 4 0 3 1 0.027027027027027
"orthoMCL3716" 0 0 2 2 0.027027027027027
"orthoMCL3717" 18.3303027798234 46 3 1 0.027027027027027
"orthoMCL3718" 6.92820323027551 5 3 1 0.027027027027027
"orthoMCL3719" 10.5830052442584 5 3 1 0.027027027027027
"orthoMCL3720" 8.94427190999916 12 3 1 0.027027027027027
"orthoMCL3721" 5.65685424949238 0 3 1 0.027027027027027
"orthoMCL3722" 22.0229952476031 32 3 1 0.027027027027027
"orthoMCL3723" 21.540659228538 53 3 1 0.027027027027027
"orthoMCL3724" 8 2 3 1 0.027027027027027
"orthoMCL3725" 14.8284271247462 17 3 1 0.027027027027027
"orthoMCL3726" 14.422205101856 11 3 1 0.027027027027027
"orthoMCL3727" 11.7274066103125 22 3 1 0.027027027027027
"orthoMCL3728" 8 1 3 1 0.027027027027027
"orthoMCL3729" 5.65685424949238 1 3 1 0.027027027027027
"orthoMCL3730" 4 0 3 1 0.027027027027027
"orthoMCL3731" 17.8885438199983 30 3 1 0.027027027027027
"orthoMCL3732" 5.65685424949238 0 3 1 0.027027027027027
"orthoMCL3733" 8 4 3 1 0.027027027027027
"orthoMCL3734" 5.65685424949238 0 3 1 0.027027027027027
"orthoMCL3735" 5.65685424949238 1 3 1 0.027027027027027
"orthoMCL3736" 8.29252873988395 1 3 1 0.027027027027027
"orthoMCL3737" 4 0 3 1 0.027027027027027
"orthoMCL3738" 22.3303027798234 22 3 1 0.027027027027027
"orthoMCL3739" 8 1 3 1 0.027027027027027
"orthoMCL3740" 8 1 3 1 0.027027027027027
"orthoMCL3741" 10.8284271247462 3 3 1 0.027027027027027
"orthoMCL3742" 22.3303027798234 22 3 1 0.027027027027027
"orthoMCL3743" 5.65685424949238 1 3 1 0.027027027027027
"orthoMCL3744" 5.65685424949238 1 3 1 0.027027027027027
"orthoMCL3745" 8 1 3 1 0.027027027027027
"orthoMCL3746" 5.65685424949238 0 3 1 0.027027027027027
"orthoMCL3747" 8 4 3 1 0.027027027027027
"orthoMCL3748" 8 4 3 1 0.027027027027027
"orthoMCL3749" 8.94427190999916 12 3 1 0.027027027027027
"orthoMCL3750" 8.94427190999916 10 3 1 0.027027027027027
"orthoMCL3751" 12.9442719099992 9 3 1 0.027027027027027
"orthoMCL3752" 6.92820323027551 5 3 1 0.027027027027027
"orthoMCL3753" 8.94427190999916 10 3 1 0.027027027027027
"orthoMCL3754" 8.94427190999916 12 3 1 0.027027027027027
"orthoMCL3755" 5.65685424949238 1 3 1 0.027027027027027
"orthoMCL3756" 6.92820323027551 5 3 1 0.027027027027027
"orthoMCL3757" 6.92820323027551 5 3 1 0.027027027027027
"orthoMCL3758" 4 0 3 1 0.027027027027027
"orthoMCL3759" 4 0 3 1 0.027027027027027
"orthoMCL3760" 4 0 3 1 0.027027027027027
"orthoMCL3761" 4 0 3 1 0.027027027027027
"orthoMCL3762" 4 0 3 1 0.027027027027027
"orthoMCL3763" 4 0 3 1 0.027027027027027
"orthoMCL3764" 4 0 3 1 0.027027027027027
"orthoMCL3765" 4 0 3 1 0.027027027027027
"orthoMCL3766" 4 0 3 1 0.027027027027027
"orthoMCL3767" 5.65685424949238 0 3 1 0.027027027027027
"orthoMCL3768" 5.65685424949238 1 3 1 0.027027027027027
"orthoMCL3769" 5.65685424949238 0 3 1 0.027027027027027
"orthoMCL3770" 5.65685424949238 0 3 1 0.027027027027027
"orthoMCL3771" 4 0 3 1 0.027027027027027
"orthoMCL3772" 4 0 3 1 0.027027027027027
"orthoMCL3773" 4 0 3 1 0.027027027027027
"orthoMCL3774" 4 0 3 1 0.027027027027027
"orthoMCL3775" 4 0 3 1 0.027027027027027
"orthoMCL3776" 4 0 3 1 0.027027027027027
"orthoMCL3777" 4 0 3 1 0.027027027027027
"orthoMCL3778" 4 0 3 1 0.027027027027027
"orthoMCL3779" 4 0 3 1 0.027027027027027
"orthoMCL3780" 4 0 3 1 0.027027027027027
"orthoMCL3781" 4 0 3 1 0.027027027027027
"orthoMCL3782" 4 0 3 1 0.027027027027027
"orthoMCL3783" 4 0 3 1 0.027027027027027
"orthoMCL3784" 17.8885438199983 24 3 1 0.027027027027027
"orthoMCL3785" 5.65685424949238 1 3 1 0.027027027027027
"orthoMCL3786" 5.65685424949238 1 3 1 0.027027027027027
"orthoMCL3787" 5.65685424949238 1 3 1 0.027027027027027
"orthoMCL3788" 5.65685424949238 1 3 1 0.027027027027027
"orthoMCL3789" 8 3 3 1 0.027027027027027
"orthoMCL3790" 5.65685424949238 1 3 1 0.027027027027027
"orthoMCL3791" 5.65685424949238 1 3 1 0.027027027027027
"orthoMCL3792" 0 0 2 2 0.027027027027027
"orthoMCL3793" 9.79795897113271 2 3 1 0.027027027027027
"orthoMCL3794" 0 0 2 2 0.027027027027027
"orthoMCL3795" 0 0 1 2 0.018018018018018
"orthoMCL3796" 0 0 1 2 0.018018018018018
"orthoMCL3797" 0 0 1 2 0.018018018018018
"orthoMCL3798" 0 0 1 2 0.018018018018018
"orthoMCL3799" 0 0 1 2 0.018018018018018
"orthoMCL3800" 0 0 1 2 0.018018018018018
"orthoMCL3801" 0 0 1 2 0.018018018018018
"orthoMCL3802" 0 0 1 2 0.018018018018018
"orthoMCL3803" 0 0 1 2 0.018018018018018
"orthoMCL3804" 0 0 1 2 0.018018018018018
"orthoMCL3805" 0 0 1 2 0.018018018018018
